id,attribute_ids
996548cf1942bd02,41
996b31b60fe4facf,45
997113447ca57ec0,22
998ebc45f2efd054,23
99912fb0c1983b0e,50
99ad022730d1af76,25
99c891f217122bc0,33
99cc17c19177c28a,23
99cff76b365b4c88,40
99d347db5380b7c6,1
99d4983395e2862a,29
99d877641b2fa2a1,62
99e32b7842aead3,9
99e85c3f3f15fc35,25
99eae782aba9d618,33
99f6a2fbe89b1e85,25
99f708b01aea4b68,9
99feb68e5bf84bbd,1
9a28c42b7adcba28,29
9a29529d9c493d1a,32
9a29baab980a0604,58
9a3029805b6854e1,45
9a3a307533f4d5dc,14
9a620055f4f4a9b3,28
9a7592c80e110acc,33
9a815a196e8b4e19,14
9aa730cf93f4c8b4,29
9aab855ba12b0cba,45
9ab59029907bdb9e,29
9aceb772b5d0418d,15
9ad1e64b59eb63de,45
9ad82582d68fb1bd,45
9aefe132a61e1be3,14
9af261a9f6d099b4,70
9af27c96897b0337,29
9aff15f958e84135,70
9b07f2e8dd3a158d,33
9b0cd9e1e35db624,29
9b1eb05410172340,45
9b33c57a80667977,33
9b34330c925d677f,29
9b483d60f1d9ef8f,70
9b4ac613b550910a,26
9b539fc126bb487b,58
9b5f342d88de744e,33
9b6107766dd32be,49
9b63599ef5035cd2,70
9b6da5273da76cd6,18
9b8364077e8c078a,45
9b8852366862f9cc,45
9b8a9a8df46c2fe6,65
9b8d3daa34767fd5,43
9b8d9968ba6b98c1,29
9b97105cc6db9734,58
9bb9cbf0268467fa,70
9bba5e921bd735a9,41
9bbcb4ae1018bf97,45
9bbd90c1cbecca81,58
9bc0c2ff18652786,70
9bc2c66f9b8aa95f,26
9bc82264c804a96f,55
9bcb9161d9960906,70
9bcf572ddb1090e0,70
9bd012b686bc8f32,70
9bdbee5bd1d5ce72,18
9be95bc9d4a4cc58,70
9beccfbc3221a19d,25
9bf2d152e50cbb6c,33
9bf5c928d4034f9b,25
9bf82b2ae0e6d6d,41
9c1298caebbada46,1
9c12b5edf257adcb,0
9c1381c3bfdb4a1c,18
9c20bd0d0519947b,44
9c2245a2f3ed2dde,25
9c26c706ac25c16a,70
9c30d9634d62ad3a,70
9c31a57468c1cbe6,23
9c3fec46aa7523a2,33
9c47fc3a2785d45f,29
9c4c3ba4b9149c03,25
9c592b85064321e4,23
9c674362d2dd2066,14
9c719d90c5fd4eb6,44
9c7937f44c8dc5d0,25
9c7fa7a45c8d7bb6,14
9c82a5ede55dedaf,25
9c890169f89a9778,18
9c90a3787424a2eb,14
9caef4f1ddfe0264,70
9cbb6e5a4f419fa0,70
9cc0465c5b9679e8,24
9cdf4579adeb9ee6,14
9ce9e6a83f51f8cd,18
9ced70a4d097f17b,25
9cee5e3c6bc73854,33
9d021761b2b862b8,55
9d04e3fc9357171c,45
9d05662c449ac45c,29
9d090693e5f377c5,45
9d0b9ba89c51d683,69
9d212036b5a497c4,61
9d2455234e3b1e84,29
9d27aa9a5392f87d,45
9d2ddb81534d7311,14
9d3ad2188825a633,1
9d3c76f4341b8c1d,32
9d40ae358f907f41,44
9d545ccfc1641f1,14
9d55ac8ab9edf489,60
9d5bad1105bbb4b5,25
9d6640cb909daaea,33
9d6877226caf4393,29
9d6910c9b25356bd,70
9d6c7ca138349d9e,70
9d75b00f5ba0ccc6,14
9d7dc53cbe4dafb1,26
9d7e223c369b8d9c,33
9da069e5d758ddcd,33
9da46725fbb2a7f4,45
9dc2eb616cdedf12,14
9dc91ece29746eb2,70
9dd268daa71eab40,59
9dd3ead9cfd38204,61
9ddd14cb91349847,29
9de10307cd26f6fc,29
9decdb651db425db,58
9df241d70d956639,17
9dffcf4a7438e9a7,29
9dffe7ad958ece14,26
9e03a72641c999f1,14
9e0f11521cb80d22,14
9e11803bf9f1de84,26
9e223dcc13e1dcd0,70
9e236016986160ad,45
9e2dabf25f98e217,45
9e3518c0e8f8735,70
9e38c8fbee149f45,25
9e3d545f34064e36,70
9e3fefdfb3cf6df6,25
9e41abd89dfca764,45
9e52531c4b3bd920,70
9e536df7631686cc,18
9e589d18fcbe6499,45
9e67a477e4ac3f70,48
9e72eb9d2f579194,23
9e88cfd99e449e84,26
9ea13e8090b31e75,1
9ea42ad68b349c2d,33
9eabfc61cdb1ce25,29
9ebbbb17a88c673c,29
9ec18b0f7ee06e68,48
9ee87ddd1151fd08,25
9eed05de001bdac,29
9ef5c77138342f2d,18
9ef7dd9c92db5004,14
9eff373057eeff33,25
9f048496db28428f,14
9f08720c7e29ba50,18
9f0e1765c544a23a,18
9f1791995d45bdab,33
9f23d8d00d8bbeab,45
9f37d48b7a2a5ecc,25
9f3eeb2a37e1d96b,26
9f41e0263108f389,25
9f5fb9ba4b8052de,14
9f833258394ed59c,70
9f8f1f6d833d6f58,67
9f99bd2d1b036ea9,35
9f9efe69f050c107,70
9fa2ca65e438fc93,16
9fa86bd84c7e3412,58
9fdab474db8328a9,29
9fe9509385994e9c,23
a002e9f5d28ea13b,23
a006a557aafeb8c3,58
a010b7e931887768,25
a021c9caae193fd6,14
a024b86de40e6652,70
a0254959fc1818a9,32
a036c124827728b2,32
a042e1b07bcff975,45
a04f74dba61b54dd,29
a055a021b6cb7341,58
a0587523a3691bd6,70
a075d1415f9d3623,70
a08045d619189f18,25
a09514b23e61be58,43
a0b8ad9525ad5bea,45
a0cce371a28b8c01,58
a0def1ac51a48a9,14
a0fb47c758923603,35
a109e4b064be7944,29
a114813a96729257,44
a114e1b75dc3c3e8,69
a13eba62debca123,70
a147b6fd181a4662,35
a15a5cd9104bf37b,1
a161df67ef472d70,14
a165dd5f4f5b9e0e,29
a172f185155847b,70
a18264868eaa707b,25
a196259483adcb99,25
a1a25afb611412c4,29
a1a4808b96230255,14
a1b1307351e040ea,25
a1b46430d197320e,18
a1b9eb8a3fc2d740,55
a1c4d9609fd40611,14
a1c8253ec696850c,25
a1d70f3f07e21277,70
a1dc121cb54dcd65,14
a1feccd6a3873f7e,23
a20f585c4c74d151,70
a214bd840fad0090,44
a2202fc6870c77e7,25
a22e6ce0070655ea,70
a260e2c55c166a8c,70
a27a64713fe8b96e,23
a27ab713cc6f2e41,35
a27fb154c01b02c3,26
a289a73ee4be6960,65
a28b9b2158bd371d,70
a291ee667cfea52,41
a2a84452ca0a49c1,41
a2b010397ebc8cc7,35
a2b856a329686ecf,70
a2c3473f5d1ebccc,60
a2ce6f56b7e27241,41
a2d5c7b0023bf8cf,44
a2d6a797206bb061,70
a2dd1dd94e668a40,25
a2e7b36335f63c14,70
a2f434a34ac4afbb,33
a2f566ff3f020a73,58
a2fbe30e0a97bcfe,25
a30b9b6dd1708dfc,14
a31946a8ca349d22,45
a31e15d04c62265c,61
a332994de19c9131,14
a340e8ead9a04077,29
a3544e66eda0b6bc,14
a36e67a1442a6ece,33
a37731fbe66034f7,70
a39a5727321e3e3c,70
a3b5c05c7f50a465,14
a3c9f27cb95c16eb,43
a3cb17b31a0b8640,58
a3cb47c13add3938,26
a3d3221201a77ae4,70
a3d4755bc1beee41,70
a3e00ed92106c82a,25
a3f36cf96b1cb7,25
a3f3c8c030a6edd5,33
a3f68d340cced6d,25
a405c805c1f2eab1,45
a409e6ca13970eae,14
a40ee1d09212ee99,29
a41d066982eccc9,33
a41de6c4a1aa4fd,25
a4367f47dcb57d14,1
a43d542a5bac83d5,52
a45065957fa76179,70
a4514f17019e23da,45
a45182665db71ede,43
a455d44ad76e0d5d,35
a462fce487fb61bf,29
a46ec4614d72bc2d,70
a477fd035127feb8,70
a4795d5e128f688c,61
a47d444d946f41c5,14
a482440061467a99,0
a4826852f625a142,25
a498373eee43622c,32
a498389735bb579d,25
a4a758f390f36a62,33
a4ac8feece56216c,29
a4ae8bdd0a17f9e,14
a4b5395f098588c0,58
a4c57a83e87875f3,33
a4d2d3c567d93b9e,70
a4def25c93851e3e,70
a4e56c07b68008e4,18
a4e88ba9226b50c0,27
a4ebb58ed2d4ca83,25
a4f085c3347860ca,45
a51d707ce2dd6458,70
a52a68b501bc411,25
a5325c0ebb49eab9,45
a556c71348d8dc1,70
a55ed8e1acc99f6d,64
a570e655e9f036d9,45
a57d2da847a675cb,25
a587e9be0530921f,32
a588777cb269cef0,14
a58af7c3d98bcccd,45
a5a500fb51b014f9,45
a5ba4e7322fb04a7,23
a5bf7e0963982a18,29
a5bf86f1dc815b06,26
a5c29c210c223bfa,14
a5f33382aeae1d66,61
a5fa73b826598727,25
a5fa8cd2a7914e71,58
a612f389d0718d31,70
a6165eb5299fb70d,14
a6226acbfa7ab329,70
a62ab77c1dd8d747,14
a63787185bff55b3,45
a64b1bd70a23b4d9,18
a65dcfd2da2ff7cd,15
a6614915a03138f,33
a663e8827ca21d0f,29
a665054447f5acd4,70
a67d8e3af2254f57,26
a6819a66b3ad0059,23
a696f727c15b2c0d,26
a697232d9d277037,55
a69f2203c4a9ca69,25
a6a3a868778f673f,43
a6ad663e9b889261,70
a6b17f22be583f6d,33
a6bc84e88ede73b7,70
a6cf78f6dbfa9c64,42
a6d27a576232ab40,14
a6e48e788517d340,69
a70e13df30f5b7bc,65
a739ee067180896a,25
a744b3b73ec2739c,40
a7497ae6e73e484e,70
a7574138c24dff57,23
a7589829adf456fe,25
a75963d9e313a166,23
a7726a9316c31bb4,12
a776076d4def203d,25
a78abab5e9d634e1,24
a78e294f284f6018,45
a792d46934a5f8b9,40
a793b9a1fa09ebc4,35
a7c39de7b8c020cb,29
a7d7c2a7b1606a56,14
a7dda5af9f876371,45
a7e1c3cd735190e9,26
a7ea6bb55cb77a9b,70
a7f9595147b4f0bb,29
a829e39c00b107a0,55
a84792f89878518,33
a84c79ef91adfa6d,23
a85b6e8d14d1d946,29
a862501c31d6bcff,70
a8632143a3beea8,61
a870a7ed29a9f731,9
a878f5197a126fb3,23
a88a3b4255de5a35,45
a89a153044726173,41
a8a322a5ca55bb60,26
a8a8cd6e6e9f557b,0
a8c2c5d69f2d652a,45
a8c9b1891dae1b25,25
a8d0a40fe51d4844,24
a8d21dae63787214,70
a8e255adaea7ccf,61
a8e4684718c2f3c8,29
a8f1948a79c558bb,24
a8f721a2d0a63d6f,70
a8f91351430e8495,70
a9095f4940d6ba78,29
a918165a112d1b5f,29
a933f5db1750d51e,32
a93cf1fdf7f35be6,18
a93e7716ff17350a,49
a94dd03880ddc699,9
a9516318890bd444,70
a95287641f411105,24
a953bafe10bd698e,52
a9555385d752ffa5,23
a95a937e6901959a,18
a968da54fb8e3adb,32
a976db6ab8625f46,70
a97b9d451cee6cb8,60
a982bd0276924698,23
a993fb2794b77829,32
a99935576df736d9,18
a9c9fc6865642005,29
a9ceedaceb2a8af2,70
a9d1e31ebc66b04c,29
a9dfa5ec6c22420,23
a9e41a1e69e766f1,43
a9eed4e4b745d597,1
a9f740987352be5e,45
aa1643e0faff8cdc,25
aa2e9e68ee73e84,41
aa433394a4185382,17
aa4dbc549fba3362,29
aa6475946b6d8d9,23
aa6503a5a6b8c159,58
aa6afec60e657c2b,45
aa8612c161445f8b,45
aa917fe413497e7d,65
aa9f8a8a3dcb086a,29
aaade2e98ce4d059,55
aacb8809bc7584fc,40
aad827a9c196a9e0,14
aadf23992f4e186b,65
aaeab27e125c6442,55
ab0ece1a17f48b5b,26
ab138c66998dd27c,43
ab15c3aff36fc86e,18
ab20532b3483b4da,14
ab25989938adfd6c,25
ab2bfc9d39f67d5c,59
ab33dbcee660ff1f,70
ab35107643fd9715,2
ab41f9863fbd3e24,45
ab44ea77f1a4906a,23
ab47acc629580161,29
ab57e7db718a942f,23
ab5ce3e18fb9e129,70
ab6b68c39032fbb3,70
ab7d38f4c94bf152,70
ab7f63203d0ad18c,23
aba87650bdb37053,25
abc51df52748363f,60
abcd20a3d133611f,35
abd4285debc3ab7b,29
abdce49d06baaed9,15
abdf570c3cb60eb4,65
abe8139671eb7b58,17
abefb6775e9bed22,33
ac232eb2e52bd3c4,29
ac2fd5f3cb642b36,23
ac39c897505feb86,48
ac41dc2a98d02b52,70
ac47e2430f699c84,40
ac4a386e62f80107,41
ac4ac4ca970801a3,70
ac50637f8bf10ca8,58
ac5f4a31bf879153,70
ac60764aac25cb06,18
ac6aa0878721eefc,23
ac74dec915748356,58
ac7b842ac12fb74a,12
aca6a4b682ed27b4,43
acb540e4ad433693,43
acb5f249c9f88538,55
acc0dfabfe563511,55
acd3c841c0c9ef49,18
acd8c9f1c3547a07,43
acde726a7261ecd5,14
ace159d6bb14270d,43
ace7a203c533b40e,33
ace873d472ab53f4,45
acf2d749714582b7,25
acfc05a65ff1e330,70
ad03162cc1609310,25
ad0fb73294e1ad51,14
ad130890189017f3,41
ad15694becfcafb3,65
ad1fcf22e3adb109,45
ad21c751a8c83c9,25
ad289a56ef6c0076,25
ad28f7770d059b3b,29
ad5309d4d736175,45
ad71c591acb0c72,33
ad79d3d81c6ad971,27
ad85eba3d52b8356,70
ad988e7962698dd4,69
ada1c908815ce9a6,14
ada4487b8cadd4c0,23
adbfd4f88adcb259,14
adc372fe1662f612,25
add53d7923b7d802,45
added74fd693463e,26
ade09001bb51e9ea,32
adea9981c3647b51,70
adeb1d3aad486d19,45
adef1b169fa4f165,70
adf2beff748f0382,14
adffe0d3a87890cd,58
ae0cab0b7cfaa8fa,14
ae0e4e9d2acacd33,35
ae25d9950b96f2e0,18
ae335c66dd714319,55
ae4e4382238fdedb,26
ae6bf2d4f23d5b7c,26
ae798185fe9c7342,58
ae7b6b2f63461509,70
ae86c3060c915c1,26
ae9152846817c855,61
ae9cbe867c4c9747,41
ae9d68caf0f073ab,26
aeacdd44c29f6571,1
aeb45c107ec06537,29
aeb986c4bc01fd0e,70
aec7cd5a365c6731,14
aed6541e88eb55c3,70
aedb6cb5cbe16741,58
aef56f87d551aef1,58
aef877cf092c6a63,70
aefd1cfaf7288eb4,45
af00bd46ef61268d,43
af19781c537312d4,40
af25e1d8c3d5f99,70
af32d684f1152c2a,45
af34fb675f4113be,29
af42dd4d623c4afa,10
af4831b02a1057f6,23
af48ad7378eba0c1,23
af4a17fa9e42a283,45
af52d0c2126b5c60,70
af54892871ae784c,23
af6592dea0f27b24,35
af6a91aab2ce27cf,45
af6ae580232be8fd,29
af70f72d2e61da94,58
af70fe23998458aa,25
af7a653934a30a2f,70
af83023d73aeb5eb,25
af8e3135b7fd12e2,33
af8e970cdda7ff7c,70
af93fa02cfca495f,58
af96ed7ae0a54621,14
af991f04cc926dd,25
afa524e49b00aeac,61
afa63b8dcda081b3,70
afaac5ef59a4fa4b,29
afb307d887250289,70
afc7e6492cd8daa,69
afd17ba2d77e9e40,29
afdd84961cc235af,45
afe044bc8340b63d,60
afe24f5963cb757b,27
afec5a2b8a931cc,55
affe319306113915,61
b0052105d46d999,14
b0099701344b3aac,40
b00abb0a276dd953,29
b0223689058c4578,14
b024948830626ad,25
b02a4218b25979e9,29
b03383ae9f0f7109,65
b06739cba1a34c18,70
b07211fb7ba2fdcc,41
b082b52cc37fba03,29
b09102e85d925ad8,29
b09ee986e61817fc,70
b0a44a1c915ec3d0,33
b0aa88490f12f03b,70
b0abd313e38d9467,29
b0c5b8eb9226897a,69
b0ce089df0508068,70
b0d3685843f4d58b,70
b0d3f396be7b44eb,16
b0d4344732499416,25
b0d615dff7d5cb5f,15
b0e956bd941e49e2,40
b0f117806a80cdad,18
b0f20656472c8393,69
b0fbd1c0550394be,45
b103bb164d10ae6e,70
b104ebf95d67a89b,45
b117ad4994236ce6,14
b1236f5821d9f9c9,29
b1320465090acf8c,15
b139d5027cbb3b70,45
b158acc7b2967f48,70
b170cb9c4c578da3,33
b180f42aeb5b4d89,14
b18596708d7e07b5,14
b18a6affb8791e66,25
b18a6edddbeb0999,33
b1920ea4dba45e65,41
b1938186202a5b9f,58
b1b0f64953d7e5e2,32
b1bc0635430f5749,33
b1bda1f6b3a14631,26
b1e2e5aa14d8fa5f,70
b1ed03a4e98e6be7,29
b1fa917ace79f813,58
b205115f3c40d17c,70
b2098594b10c845b,45
b20e85206bbf574e,32
b214636012dd56f9,29
b221857c12a743e4,41
b222c081bdd6330f,70
b22335582047ee4b,29
b237f96e16bf7847,45
b23af778cabc1e48,23
b243e6c7d3171c6f,14
b244fcafaa09782,61
b247db2d627a7e6e,45
b249755a3107fa59,70
b2518f63ec3a70b9,45
b2520adc0656436c,45
b2577034d45ac26,55
b25d4db8d99739de,1
b2657b690b26076c,70
b288bc6be20f3455,33
b28a378197c27fa4,70
b28c321e9c257803,58
b293dabc902878df,14
b2968e5f0ab859ef,44
b29e5e65a5800d8,25
b2a119a8ff87aac4,35
b2a13c27419a1609,29
b2a6ab336e9efb01,25
b2ade96ff807abf0,1
b2b763b111c3e317,59
b2c0c70722c7ba1b,25
b2c7d7bdded836c5,60
b2d5df18ec471b1d,58
b2dd1aa9fa720ebd,25
b2fceecb26c3e441,70
b301474f96e8c58d,69
b306a1c8b464743a,14
b309af50904b98b5,55
b30e1daae7215d6f,25
b311b3771cd2e2b2,25
b3157452d5b86ae,70
b317064b27bf7c77,25
b3203a4b7993db14,32
b32a7bf4e3ae3240,23
b32fb376287f17b4,23
b33a760430cb2fe2,23
b3432259ea02ba0a,25
b344c48ec5bfd981,45
b3466e89f4a0b9f,46
b350b608514628f4,23
b356eb305fba47ed,44
b35a20c4d9de622a,23
b3760ab35503b2d1,41
b37bcefdab64f15c,23
b3937dfa40c558ff,9
b3a17088c0209275,25
b3a24c1ef0fa6628,9
b3a8035e2f578d7c,70
b3af6e549271d624,18
b3b5d27823350984,1
b3cc0eabf53ebf77,14
b3e226df0dc1e265,41
b3e535a4b61e46ec,25
b3e999346832a6df,45
b3eb0d24bf1115b1,33
b403aaa257cda4ab,45
b4070b7a2b86b21b,70
b4124b677403827,23
b42050c892960c89,25
b429c60cfb45e750,25
b42c719368df4a12,29
b4311464b5e3f05d,25
b43299bc12605ca9,29
b43a38def7047755,70
b43be0535ed3f362,23
b4491a2a8fdb0f50,33
b44a80c6fccb30e,10
b45845c6c16b243a,45
b45a44cc8d247ee6,70
b45a90e8d0a1337a,32
b466a6e715b23d6e,58
b466b9eda16fb9c7,14
b46b1aea2f409a7c,25
b47cf090bc3a643,33
b490de63748295a6,70
b49efa9742b5237e,9
b4a4ea5201f68c9,25
b4b1fb01d52e4f1b,29
b4b8857ed565b221,25
b4c06e661318c4eb,1
b4ef928ae2b70155,29
b4f0712ed9c008ee,69
b4f289649185668c,25
b4f97e237b9973bd,14
b4ff2cef168d40ea,32
b50063af0f87d8b,70
b50b17895808cdf,45
b515c462651cc0f9,70
b548aec08ff1819f,70
b55325a532588bf,26
b56ffc5a29f0012b,62
b58f7ac82f9414b8,23
b5966d9543379abf,29
b5a015e1200fa7da,61
b5a6a4b9377eaf69,58
b5ac7edb083ff748,25
b5b08e44082206d5,58
b5b5caae3c05f745,26
b5b6bf5fbf4fe9df,41
b5c7e57ac571b2fd,61
b5c836db1496ff35,45
b5cdc811e0684e23,70
b5e4837f76ea75a3,70
b5ec8a6037e3fae,29
b5f075f3a4a515d3,70
b5febc74e44fc61,18
b600823dddbbd65a,25
b63215e6e4ecfe81,60
b6411c01ad2a02dc,67
b65bdb01d64f0536,29
b668113d72f88621,60
b68092068775560e,70
b684e94bc1a715bd,33
b6856de3dbe9002,29
b68739c93ec5d04b,15
b68872beee3fe6e4,29
b6a29756c081ade9,41
b6ad19d93ba74f3,41
b6afcb9b61fdca50,32
b6b1b48423ac9fb8,45
b6b4e4c9ae7a25d3,45
b6c90a31a86d4934,35
b6cc84c6f0859dc3,65
b6f3158082868837,25
b70039f7c87e95fd,58
b70588bec9618d92,25
b7095ec152af9ab4,70
b7121a3abcc963a7,41
b71e72ddbafcf6b7,14
b730bc54c08526d0,29
b736bf286a8833ca,33
b73e90100dbc4422,25
b7464973ee489512,58
b74c01f9c189ad82,28
b74d9338d4792bdc,26
b764d063a67bedf,48
b7691af1184530f,25
b7781945d2699c06,61
b77b3af6e47abd16,45
b77c5e63f9f09236,70
b78c988d795155db,29
b796a3075b5f8057,41
b7a710f8cc2b02ec,65
b7b14fa8796d08e7,45
b7bf52a96cc2c5aa,55
b7dd8b7c0c1e7094,25
b7f022e86bc98cca,40
b7f3eb1f506af0c2,26
b80ab359a343795c,58
b82e8d5c6fcf054f,41
b8322113f0811d46,70
b83923a1ceb2f83d,65
b83b65aec3debedb,55
b8513ebd7a33e8ac,70
b856f29d3ea7e884,70
b8656338be544b23,14
b881e310d630183e,29
b882647142ce30ef,45
b88827d84745d671,23
b899483506ecfe86,26
b8a95e8f2fa503,33
b8b183884d06dc7d,45
b8b64e17714a3653,1
b8cb94f63ca1c929,45
b8d35d01f5b57cc4,18
b8d580da55cc6879,45
b8f663287a4ef629,70
b917986800d8ce11,70
b91b5a19b71f1841,61
b9476647b98eab7b,40
b95238aa50e1a927,23
b952519f1397ad26,26
b9793d083e65de9e,49
b97a61dc7e483bcf,70
b9860f0d663a2963,58
b98e3eb474d486a8,14
b9a00e1107407a44,44
b9a32cf4a6d17448,29
b9a92c65c4cab362,33
b9bf2db41161dce8,23
b9cb45fd8525287e,14
b9d805f1619c0b67,70
b9e01cabbd38f08,70
b9e1937a64eec95f,0
b9f7d91205fc6b57,29
b9ff763b858f2439,25
ba071b10f508b69e,25
ba09cc4885110904,18
ba11145f28c5a3fd,70
ba18b4fa7e1605aa,23
ba197629c53ac0e5,49
ba1a3d00b34e3336,33
ba202d7df54f011,45
ba2667ea51a06114,70
ba3593c6542056f6,25
ba37cffd2849a18d,12
ba3840998ce79999,29
ba50ec3ea77cdf6c,70
ba52b87a78cff827,42
ba67ce2dd5023bab,55
ba7d34bc8e172958,45
ba828fe42c21539f,29
ba8606a9ab24f5be,29
ba89f7c7a626329c,70
ba8c8ad03e21eac1,40
baa86baafa653c57,70
baa9038f290934b5,25
bab0b189fefc5dd6,70
bad69d74004bf2b4,45
bad7c82643da50cf,70
bae163fdbdef360c,23
baedc846a47d8448,1
baee032e3ac83841,70
baef6124a7a69cfc,44
bb075d02949c25b3,9
bb17a0bea1839715,45
bb1f8c0bf37ea6ab,41
bb2277825ed1a9e0,23
bb2436c6eda883c0,29
bb292804758250fa,25
bb3f7a3c8004d89b,26
bb432b27c122ec0f,45
bb52bde8c629252f,70
bb57770ac0390de5,25
bb5c73f04c54967f,42
bb6bfdd1f1ee6ae3,58
bb72845c3454954,14
bbc1445ceede58d,45
bbcc080232d926b7,45
bbeae6f728d007e8,58
bbede6b57a9b6cb,70
bbf0e8d100de1458,70
bbf38339044becb0,35
bc0675112c27fcaa,18
bc2591d51816d35,45
bc2fea27d084baf7,25
bc3aad4d9793ea44,40
bc45bc4e4cd967eb,9
bc4a50a8e2b09b18,44
bc4d6e1a57cd8cc7,41
bc6496ed82b65802,25
bc77b127d9f5c6f9,25
bc80fed5e2887dc7,43
bc83662eba556dbd,45
bc96c379b19497cc,1
bc99722b00a68a6c,33
bc9a3a5e08264936,50
bcab4723802aeeb9,70
bcaf2baf71dd507d,55
bcbdb655c27d5b2c,33
bcc8ccf3775a3b09,14
bccf510deac1466c,14
bcd7bec3237e8c70,26
bcd7d9908765b885,1
bcdfd65e2f90849a,61
bce3dece9ceef54f,24
bcee51668363dc8f,25
bcfd2388c3cc7360,55
bd03949df43c96aa,25
bd0511e64dcf67b6,18
bd1666e3c862830c,35
bd18d2f442ce08c3,25
bd1f70bddaa6efb8,58
bd251e535bfc86bb,45
bd27e4221d5bf9fe,58
bd2948119988d3eb,70
bd2f249c21efb9b3,61
bd355709ab2c86ad,69
bd355ee2cb9070,33
bd3acba71249fb70,18
bd4102101bdf292c,29
bd45df8ba41d340c,70
bd6077d97a4e72b,26
bd6307327933e321,70
bd714e3eac953885,70
bd72408940912652,48
bd7e7de9a3b72807,32
bd899d5647fb118f,45
bdad99cf8b1ff12d,33
bdae3b2cd1782476,40
bdc07b5b143499d5,23
bdc19e0f546d0857,45
bdeffe0ad811b714,61
bdf4ea41512ff8e8,45
bdf520108957cb18,25
bdfc0f1bb833f53e,40
be053939523672ce,23
be15cc16a3ea6b96,25
be2156054cb4c119,23
be35bff63fc9613d,1
be5165b2e5bc4f4a,70
be525a9108ae321a,25
be61c36287c11973,45
be61ca597295049e,33
be66435b8aabf96a,14
be67bd1027fa0e54,45
be689fb6fe46012f,58
be72b86351a23b56,33
be7c6056da04f630,45
be957e94ee644c46,24
beab0326e9c2cd50,70
beae7a452da9deb9,14
bed51ae4655dea6a,70
bee3a0de0519f798,29
bee983650ece3504,45
beeea132312bf0af,62
bf09cfda0b9b2635,70
bf18a27c1906ca3b,45
bf1998c52555ff37,25
bf285f2c97ef80da,65
bf53e2424024c828,70
bf53ea03ce9d231,1
bf62bc38e02b04e2,25
bf63597e516a840a,70
bf66c9cbf3cb3d7a,45
bf981c38adc2a5b7,33
bf9f29d7d5880ef0,25
bf9fe30da8eaa7b9,25
bfacfa6d0c5f8f88,25
bfb5ff40f4478e79,70
bfbb00d16d91a2cf,14
bfbd5a0711771599,70
bfc0c9cd61269ff4,29
bfd6e9b6d985697b,25
bfdc44c238cb87f,35
bfdd3041f1aa9cff,58
bfe7a37f55fcf215,14
c0045b1b5adcd3cc,1
c005292422610b39,9
c00b023b30706e5b,70
c00c4ad57f132d70,29
c00d62721ccc870b,56
c023e62da2121a48,70
c05157cdbd4d7512,14
c05747a84f4b65eb,14
c07a625b26659f78,14
c07aa6393e23ba6b,70
c0827d2150a37c9a,23
c0a67f80be0fe166,29
c0ca42426a7cd97a,45
c0d68f3a77c6ee34,14
c0d76f1d5ab21b32,25
c0d7cc032396af87,41
c0dc750c736b31ad,26
c0e6c4ef6cc5611a,25
c0eef60b0448ab59,29
c0f5b10f60116388,48
c109c07143b70420,45
c1230f7ad7f08cd4,14
c13230a797917c1e,23
c13e3d343c3c5eec,25
c16aa5f252170320,61
c170d2faa855bd82,55
c1715c388a3a985b,70
c171923a8246f527,69
c17feb5752bdd74b,25
c1883e351296e726,33
c18d23a6e3e6b493,55
c1a0f30ecbdccb89,25
c1b9ed07655d7165,54
c1ddb6d9c075b1d4,26
c1fa1d55216c3ef,45
c21f7d6fb60bfaa7,42
c229836bc14b6394,14
c23c03a66bcd6958,14
c240cb6d7e66721a,32
c24a340af346da06,45
c25e6a917414cc24,48
c28b93599f461f01,25
c2af826bd7a8baf,25
c2c4f74c7c339248,55
c2ceb2da82bfcf16,24
c2d125d6f6c8b8cd,14
c2d9eefdf6387926,29
c2e4246c7c2a2994,14
c2e959db9b3e80d5,70
c2ed9d532085819e,70
c2fb95e85ef2991d,40
c304a7b6a4214f5b,26
c321c86243750dbd,67
c32ed3afeedca68d,25
c33da5dc6da3e6f5,14
c345ebc220eca686,70
c3592147265f4c39,26
c35f07dd054bfbc6,25
c364072172ce05a9,23
c36712e053973f4a,18
c36772e0ed02f360,2
c36a9fcb95cb74c4,9
c37feb01e09f444e,25
c39902faccedd8f,55
c3b06750166187e,18
c3b06e0e25dc313d,41
c3b1ef8a314f6c12,70
c3c81153c673880b,66
c3da0c6e5d69e66d,15
c3e432a74751887f,14
c3e760a65b1a8f8f,14
c404cb795984efa0,29
c414837be0b7ec75,60
c42d9fcf69a4b6e6,70
c434bb13642ec62,70
c43a1b09fcf99790,1
c43d659e9d573453,25
c43fdcb49f1b08f5,9
c46a9e1fc52c39d1,29
c4725cfc2373700,58
c47d1d9b89f28521,25
c4bc6aa4d3614bd7,29
c4be1a903964022d,14
c4c5ae2a81a2185,55
c4d78f7f0020c598,45
c4dd24ce001f2b7a,43
c4e713be899b20e9,25
c4eb632c0ef62a05,43
c4f15be5afabfbb1,29
c4f17ba5b079b5e0,33
c4f27512700302df,46
c4fa7f2b9407c762,25
c4fc9052c5e36309,58
c520ec14d185e5a,29
c52587d1ee7e57bf,25
c52d9e6cd09a3d79,29
c53e5fe7b25e3c84,29
c53f1242f20569df,61
c55b83da778f8da,25
